ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max
000976.SZ,20200117,20191231,预增,120.0,127.0,32000.0,33000.0
300792.SZ,20200117,20191231,略增,30.0,40.0,21140.0,22766.0
002207.SZ,20200117,20191231,扭亏,111.7609,115.2892,4000.0,5200.0
000572.SZ,20200117,20191231,扭亏,105.4973,107.9405,9000.0,13000.0
300770.SZ,20200117,20191231,预增,73.0,93.0,35499.0,39603.0
002830.SZ,20200117,20191231,预减,-52.11,-30.34,2200.0,3200.0
002793.SZ,20200117,20191231,预增,456.82,483.77,62000.0,65000.0
002100.SZ,20200117,20191231,预增,91.25,123.12,60000.0,70000.0
000045.SZ,20200117,20191231,扭亏,168.27,202.22,1569.0,2349.0
601012.SH,20200117,20191231,预增,95.47,107.19,500000.0,530000.0
300748.SZ,20200117,20191231,略增,0.0,10.0,14720.0,16192.0
300170.SZ,20200117,20191231,预减,-76.74,-71.57,9000.0,11000.0
603773.SH,20200117,20191231,预减,-68.36,-68.36,5000.0,5000.0
600796.SH,20200117,20191231,扭亏,135.838,147.0374,1600.0,2100.0
600301.SH,20200117,20191231,预减,-85.0,-82.0,800.0,1000.0
300264.SZ,20200117,20191231,首亏,-1591.0162,-1543.8321,-15800.0,-15300.0
000936.SZ,20200117,20191231,预增,60.0,80.0,51356.0,57776.0
300720.SZ,20200117,20191231,续盈,-10.0,10.0,4198.0,5131.0
603727.SH,20200117,20191231,预增,361.36,410.29,3300.0,3650.0
300715.SZ,20200117,20191231,预增,80.0,110.0,11719.0,13672.0
000811.SZ,20200117,20191231,预增,38.0,74.0,39000.0,49000.0
300107.SZ,20200117,20191231,预减,-54.27,-49.7,30000.0,33000.0
000751.SZ,20200117,20191231,预增,267.44,323.97,19500.0,22500.0
600211.SH,20200117,20191231,略增,44.0,44.0,31100.0,31100.0
000007.SZ,20200117,20191231,扭亏,112.2317,118.3475,2400.0,3600.0
688002.SH,20200117,20191231,预增,62.0,62.0,20225.0,20225.0
300129.SZ,20200117,20191231,预增,1376.0,1405.0,15544.0,15849.0
300448.SZ,20200117,20191231,略增,10.54,28.36,15500.0,18000.0
603660.SH,20200117,20191231,预减,-75.0,-65.0,8049.0,11268.0
603002.SH,20200117,20191231,预增,37.0,56.0,6842.0,7794.0
603129.SH,20200117,20191231,预增,42.0,62.0,17000.0,19500.0
603819.SH,20200117,20191231,预增,84.66,99.6,8899.0,9619.0
000901.SZ,20200117,20191231,续盈,-8.65,10.58,14345.0,17365.0
300394.SZ,20200117,20191231,略增,10.0,30.0,14909.0,17619.0
300305.SZ,20200117,20191231,略增,15.0,40.0,8764.0,10670.0
300652.SZ,20200117,20191231,略减,-25.0,-10.0,6217.0,7461.0
300283.SZ,20200117,20191231,略增,8.77,38.76,2281.0,2910.0
300154.SZ,20200117,20191231,略增,0.0,10.0,10715.0,11786.0
601456.SH,20200117,20191231,其他,940.0,940.0,,
600105.SH,20200118,20191231,预减,-90.0,-70.0,1935.0,5806.0
600369.SH,20200118,20191231,预增,345.0,375.0,100984.0,107784.0
600866.SH,20200118,20191231,预增,219.0,278.0,13500.0,16000.0
603258.SH,20200118,20191231,预增,60.15,71.72,20767.0,22267.0
603616.SH,20200118,20191231,首亏,-565.1163,-410.0775,-6000.0,-4000.0
603360.SH,20200118,20191231,预增,116.96,116.96,31500.0,31500.0
603958.SH,20200118,20191231,扭亏,112.8259,124.0485,800.0,1500.0
000911.SZ,20200118,20191231,扭亏,102.1276,103.1547,2900.0,4300.0
300223.SZ,20200118,20191231,预增,298.71,327.72,5389.0,5781.0
300599.SZ,20200118,20191231,略增,10.0,25.0,22436.0,25495.0
000004.SZ,20200118,20191231,扭亏,112.33,124.67,250.0,500.0
000009.SZ,20200118,20191231,预增,30.98,59.04,28000.0,34000.0
000958.SZ,20200118,20191231,预增,79.57,79.57,24960.0,24960.0
000546.SZ,20200118,20191231,预增,44.15,60.16,54000.0,60000.0
600652.SH,20200118,20191231,扭亏,101.7675,101.7675,1600.0,1600.0
300530.SZ,20200118,20191231,略减,-49.25,-43.81,2800.0,3100.0
300021.SZ,20200118,20191231,略增,10.0,40.0,11022.0,14028.0
002312.SZ,20200118,20191231,扭亏,134.2787,150.2755,7500.0,11000.0
000531.SZ,20200118,20191231,预增,360.0,420.0,37700.0,42600.0
600461.SH,20200118,20191231,预增,40.0,60.0,47082.0,53748.0
688116.SH,20200118,20191231,预增,71.0,71.0,11528.0,11528.0
300141.SZ,20200118,20191231,略减,-40.0,-25.0,504.0,630.0
600160.SH,20200118,20191231,预减,-59.0,-55.0,87256.0,97256.0
000416.SZ,20200118,20191231,略增,36.61,36.61,2730.0,2730.0
600231.SH,20200118,20191231,预减,-63.0,-63.0,44600.0,44600.0
600745.SH,20200118,20191231,预增,1949.0,2358.0,125000.0,150000.0
300246.SZ,20200118,20191231,略增,8.0,16.0,6933.0,7446.0
600433.SH,20200118,20191231,预增,53.56,53.56,16772.0,16772.0
600355.SH,20200118,20191231,首亏,-717.5294,-644.8789,-6800.0,-6000.0
002082.SZ,20200118,20191231,预增,78.4,149.76,15000.0,21000.0
300039.SZ,20200118,20191231,略增,5.0,20.0,23815.0,27217.0
600592.SH,20200118,20191231,预增,63.79,74.89,14373.0,15346.0
300475.SZ,20200118,20191231,预增,94.53,124.45,6500.0,7500.0
600027.SH,20200118,20191231,预增,90.0,110.0,327557.0,362557.0
002660.SZ,20200118,20191231,扭亏,123.4594,127.3693,6000.0,7000.0
300079.SZ,20200118,20191231,略减,-22.92,-11.06,6500.0,7500.0
300400.SZ,20200118,20191231,预减,-82.41,-69.22,1600.0,2800.0
002109.SZ,20200118,20191231,预减,-53.79,-30.68,11000.0,16500.0
002533.SZ,20200118,20191231,预增,25.0,55.0,16573.0,20550.0
000514.SZ,20200118,20191231,预增,773.71,1035.82,22000.0,28600.0
601898.SH,20200118,20191231,预增,60.1,71.8,550000.0,590000.0
601567.SH,20200118,20191231,预增,100.0,120.0,101808.0,111808.0
600871.SH,20200118,20191231,预增,540.6,540.6,91000.0,91000.0
600568.SH,20200118,20191231,续亏,76.2485,84.1656,-45000.0,-30000.0
601890.SH,20200118,20191231,扭亏,699.3234,699.3234,8800.0,8800.0
300810.SZ,20200118,20191231,略减,-5.02,-2.96,8150.0,8327.0
300726.SZ,20200118,20191231,略增,20.0,40.0,26759.0,31219.0
300528.SZ,20200118,20191231,扭亏,101.0344,101.9748,550.0,1050.0
300581.SZ,20200118,20191231,略减,-30.33,-7.11,4500.0,6000.0
600020.SH,20200118,20191231,预增,80.0,100.0,144000.0,159800.0
600685.SH,20200118,20191231,扭亏,125.682,133.1726,48000.0,62000.0
300183.SZ,20200118,20191231,续盈,-15.0,15.0,15177.0,20533.0
300046.SZ,20200118,20191231,首亏,-351.2484,-345.4189,-21550.0,-21050.0
300112.SZ,20200118,20191231,略增,10.0,30.0,6185.0,7310.0
300295.SZ,20200118,20191231,续盈,-10.0,10.0,8759.0,10705.0
000898.SZ,20200118,20191231,预减,-79.88,-79.88,160000.0,160000.0
300537.SZ,20200118,20191231,预增,36.29,65.02,7500.0,9081.0
002499.SZ,20200118,20191231,续亏,75.8592,77.7162,-13000.0,-12000.0
002847.SZ,20200118,20191231,预增,70.18,84.36,12000.0,13000.0
002926.SZ,20200118,20191231,预增,61.0,80.0,136066.0,152124.0
000025.SZ,20200118,20191231,预增,107.09,187.62,18000.0,25000.0
000987.SZ,20200118,20191231,预增,150.0,165.0,112500.0,119300.0
300337.SZ,20200118,20191231,扭亏,114.6512,121.3108,1100.0,1600.0
300304.SZ,20200118,20191231,略增,0.0,20.0,13461.0,16153.0
300118.SZ,20200118,20191231,预增,317.44,346.7,97000.0,103800.0
300468.SZ,20200118,20191231,预增,35.0,55.0,9289.0,10665.0
300255.SZ,20200118,20191231,预增,55.0,85.0,21698.0,25898.0
000972.SZ,20200118,20191231,扭亏,101.0263,101.5335,435.0,650.0
300144.SZ,20200118,20191231,略增,0.0,10.0,128719.0,141591.0
000539.SZ,20200118,20191231,预增,131.84,195.07,110000.0,140000.0
600579.SH,20200118,20191231,首亏,-210.0,-190.0,-21000.0,-17200.0
300542.SZ,20200118,20191231,略增,30.0,50.0,5000.0,5756.0
300211.SZ,20200118,20191231,略增,16.49,36.57,580.0,680.0
300275.SZ,20200118,20191231,扭亏,133.5399,141.9249,2000.0,2500.0
300226.SZ,20200118,20191231,预增,28.32,58.32,15518.0,19145.0
300252.SZ,20200118,20191231,预减,-60.0,-30.0,5263.0,9210.0
300758.SZ,20200118,20191231,略增,1.0,6.0,10643.0,11170.0
300328.SZ,20200118,20191231,预增,90.0,120.0,10299.0,11925.0
300110.SZ,20200118,20191231,略增,0.0,20.0,3879.0,4655.0
603378.SH,20200118,20191231,预增,80.0,100.0,10573.0,11746.0
603595.SH,20200118,20191231,首亏,-229.9992,-221.3326,-15000.0,-14000.0
600078.SH,20200118,20191231,预增,210.0,252.0,6000.0,6800.0
000735.SZ,20200118,20191231,预减,-94.6,-93.05,2100.0,2700.0
300538.SZ,20200118,20191231,略增,18.32,41.32,3600.0,4300.0
300298.SZ,20200118,20191231,略减,-25.0,0.0,23284.0,31045.0
000400.SZ,20200118,20191231,预增,95.33,120.37,39000.0,44000.0
300456.SZ,20200118,20191231,略增,25.0,45.0,11821.0,13712.0
300187.SZ,20200118,20191231,扭亏,134.8044,137.8048,5800.0,6300.0
300445.SZ,20200118,20191231,略增,5.0,15.0,7771.0,8511.0
600839.SH,20200118,20191231,预减,-86.0,-80.0,4500.0,6500.0
300081.SZ,20200118,20191231,预减,-67.22,-52.1,6500.0,9500.0
600346.SH,20200118,20191231,预增,228.06,228.06,1090000.0,1090000.0
688139.SH,20200118,20191231,预增,50.0,70.0,17094.0,19373.0
000610.SZ,20200118,20191231,首亏,-136.3557,-128.0458,-3500.0,-2700.0
300450.SZ,20200118,20191231,略增,0.0,30.0,74244.0,96517.0
300420.SZ,20200118,20191231,略增,18.33,45.04,15500.0,19000.0
300633.SZ,20200118,20191231,预减,-58.44,-42.6,10500.0,14500.0
300120.SZ,20200118,20191231,续盈,-10.0,10.0,12115.0,14807.0
300049.SZ,20200118,20191231,略增,10.0,30.0,3896.0,4604.0
300222.SZ,20200118,20191231,首亏,-760.3558,-759.0834,-259500.0,-259000.0
300701.SZ,20200118,20191231,略增,5.0,25.0,7384.0,8790.0
300127.SZ,20200118,20191231,略减,-10.0,0.0,14075.0,15640.0
600126.SH,20200118,20191231,预减,-51.5,-51.5,94000.0,94000.0
601003.SH,20200118,20191231,预减,-55.65,-45.78,204400.0,249900.0
300638.SZ,20200118,20191231,预增,90.0,110.0,16491.0,18227.0
002888.SZ,20200118,20191231,略减,-20.0,0.0,2258.0,2823.0
300427.SZ,20200118,20191231,略增,1.57,17.7,23300.0,27000.0
000570.SZ,20200118,20191231,预减,-67.75,-59.69,2000.0,2500.0
300395.SZ,20200118,20191231,略增,10.0,40.0,17734.0,22570.0
300549.SZ,20200118,20191231,预减,-60.0,-40.0,1961.0,2941.0
300373.SZ,20200118,20191231,略增,15.0,25.0,21549.0,23423.0
300632.SZ,20200118,20191231,预增,40.0,60.0,16597.0,18968.0
000422.SZ,20200118,20191231,略减,-47.91,-33.03,14000.0,18000.0
300790.SZ,20200118,20191231,略增,0.44,12.16,9850.0,11000.0
300741.SZ,20200118,20191231,略增,0.0,10.0,117570.0,129330.0
300649.SZ,20200118,20191231,略增,20.0,50.0,6279.0,7848.0
601975.SH,20200118,20191231,预增,127.62,149.83,82000.0,90000.0
300064.SZ,20200118,20191231,略减,-30.0,0.0,6744.0,9634.0
300502.SZ,20200118,20191231,预增,550.33,578.61,20700.0,21600.0
300532.SZ,20200118,20191231,预增,163.45,190.89,4800.0,5300.0
300205.SZ,20200118,20191231,预增,73.23,97.98,17500.0,20000.0
300778.SZ,20200118,20191231,略增,0.0,20.0,10052.0,12063.0
300576.SZ,20200118,20191231,略减,-15.02,0.0,3581.0,4214.0
300501.SZ,20200118,20191231,略增,0.0,20.0,6617.0,7940.0
300771.SZ,20200118,20191231,略增,20.0,40.0,25359.0,29585.0
600351.SH,20200118,20191231,预减,-98.17,-90.86,500.0,2500.0
600865.SH,20200118,20191231,预增,70.0,95.0,19795.0,22706.0
300218.SZ,20200118,20191231,预增,200.0,230.0,6912.0,7604.0
300271.SZ,20200118,20191231,略增,10.0,20.0,54748.0,59725.0
300217.SZ,20200118,20191231,首亏,-156.8287,-153.3846,-8250.0,-7750.0
300229.SZ,20200118,20191231,预增,147.0,177.0,15049.0,16877.0
300540.SZ,20200118,20191231,扭亏,109.4218,111.9914,1100.0,1400.0
300314.SZ,20200118,20191231,预增,90.0,120.0,5474.0,6339.0
300062.SZ,20200118,20191231,预增,25.0,55.0,2090.0,2592.0
600647.SH,20200118,20191231,扭亏,131.9713,140.8522,1800.0,2300.0
600581.SH,20200118,20191231,预减,-85.72,-78.59,10000.0,15000.0
600409.SH,20200118,20191231,预减,-55.0,-55.0,71608.0,71608.0
601555.SH,20200118,20191231,预增,179.01,206.91,100000.0,110000.0
600072.SH,20200118,20191231,预增,83.41,129.26,12000.0,15000.0
300042.SZ,20200118,20191231,略增,0.0,10.0,6450.0,7095.0
300415.SZ,20200118,20191231,略增,6.59,12.06,18689.0,19648.0
300719.SZ,20200118,20191231,略增,26.26,40.69,7000.0,7800.0
300175.SZ,20200118,20191231,略减,-44.43,-14.5,3250.0,5000.0
300329.SZ,20200118,20191231,续盈,-15.0,15.0,4634.0,6269.0
300206.SZ,20200118,20191231,略增,25.0,50.0,11582.0,13898.0
300258.SZ,20200118,20191231,略减,-32.35,-28.48,17500.0,18500.0
300522.SZ,20200118,20191231,略增,0.0,20.0,6723.0,8067.0
300433.SZ,20200118,20191231,预增,285.0,310.0,245248.0,261173.0
603133.SH,20200118,20191231,首亏,-179.9312,-179.9312,-4300.0,-4300.0
603508.SH,20200118,20191231,预增,310.0,330.0,77011.0,80767.0
603663.SH,20200118,20191231,略增,7.84,17.28,8000.0,8700.0
600509.SH,20200118,20191231,首亏,-943.7033,-943.7033,-41800.0,-41800.0
603398.SH,20200118,20191231,预增,66.15,94.63,7000.0,8200.0
603489.SH,20200118,20191231,略增,35.0,46.0,31400.0,33950.0
688166.SH,20200118,20191231,预增,40.0,60.0,10248.0,11712.0
600578.SH,20200118,20191231,预增,45.0,63.0,127400.0,143200.0
000061.SZ,20200118,20191231,预增,563.05,792.57,26000.0,35000.0
600131.SH,20200118,20191231,略增,20.0,20.0,48800.0,48800.0
300279.SZ,20200118,20191231,扭亏,100.7022,101.4043,500.0,1000.0
000952.SZ,20200118,20191231,预减,-56.33,-44.68,7500.0,9500.0
600423.SH,20200118,20191231,首亏,-602.9426,-602.9426,-196300.0,-196300.0
002515.SZ,20200118,20191231,扭亏,574.5015,788.0271,4000.0,5800.0
300126.SZ,20200118,20191231,扭亏,117.8625,129.0265,800.0,1300.0
300213.SZ,20200118,20191231,略增,5.0,25.0,13661.0,16263.0
300761.SZ,20200118,20191231,预增,49.27,53.88,194000.0,200000.0
000547.SZ,20200118,20191231,预增,47.0,68.0,65800.0,75400.0
300499.SZ,20200118,20191231,略减,-18.24,-0.85,4700.0,5700.0
300177.SZ,20200118,20191231,首亏,-257.207,-251.9668,-15000.0,-14500.0
002272.SZ,20200118,20191231,预增,33.37,77.83,6000.0,8000.0
603988.SH,20200118,20191231,预增,128.08,179.91,11000.0,13500.0
600797.SH,20200118,20191231,预减,-77.35,-71.69,4000.0,5000.0
601117.SH,20200118,20191231,预增,50.0,70.0,,
600146.SH,20200118,20191231,续亏,100.7141,101.0969,1306.0,2006.0
600898.SH,20200118,20191231,续亏,-96.3739,-96.3739,-75000.0,-75000.0
601162.SH,20200118,20191231,续盈,-17.45,15.57,25000.0,35000.0
000558.SZ,20200118,20191231,扭亏,140.9009,152.3531,2500.0,3200.0
688012.SH,20200118,20191231,预增,93.68,111.29,17600.0,19200.0
600228.SH,20200118,20191231,首亏,-187.3461,-162.3901,-700.0,-500.0
300136.SZ,20200120,20191231,略增,1.24,6.3,100000.0,105000.0
300507.SZ,20200120,20191231,续盈,-25.0,5.0,6514.0,9120.0
300306.SZ,20200120,20191231,扭亏,124.8397,125.8704,12050.0,12550.0
002182.SZ,20200120,20191231,预增,142.79,157.96,80000.0,85000.0
300621.SZ,20200120,20191231,略增,16.31,38.11,8000.0,9500.0
300756.SZ,20200120,20191231,略增,5.0,20.0,10295.0,11765.0
002417.SZ,20200120,20191231,扭亏,110.19,120.3799,500.0,1000.0
300251.SZ,20200120,20191231,略减,-34.46,-16.26,90000.0,115000.0
300124.SZ,20200120,20191231,略减,-25.0,-5.0,87517.0,110855.0
002749.SZ,20200120,20191231,续盈,-18.0,5.0,19236.0,24632.0
002157.SZ,20200120,20191231,预增,727.2,830.6,160000.0,180000.0
300668.SZ,20200120,20191231,续盈,-5.0,10.0,7943.0,9197.0
002261.SZ,20200120,20191231,扭亏,101.0982,101.6107,1500.0,2200.0
300480.SZ,20200120,20191231,略增,10.0,30.0,4657.0,5503.0
603076.SH,20200120,20191231,首亏,-169.272,-146.1813,-2700.0,-1800.0
603887.SH,20200120,20191231,预增,340.0,395.0,31759.0,35729.0
000423.SZ,20200120,20191231,首亏,-122.0,-116.0,-45860.0,-33360.0
000156.SZ,20200120,20191231,略增,0.13,0.13,64500.0,64500.0
688029.SH,20200120,20191231,预增,55.8,55.8,30023.0,30023.0
002837.SZ,20200120,20191231,预增,40.0,60.0,15091.0,17247.0
002869.SZ,20200120,20191231,预增,3601.77,4252.61,80140.0,94230.0
002489.SZ,20200120,20191231,扭亏,545.3624,591.7543,48000.0,53000.0
688178.SH,20200120,20191231,预增,54.0,54.0,11986.0,11986.0
300411.SZ,20200120,20191231,扭亏,103.1294,103.4139,5500.0,6000.0
688090.SH,20200120,20191231,略增,0.58,6.15,5741.0,6059.0
300817.SZ,20200120,20191231,略增,0.74,0.74,6780.0,6780.0
000931.SZ,20200120,20191231,续盈,-3.37,7.37,9000.0,10000.0
300559.SZ,20200120,20191231,预增,53.32,69.46,19000.0,21000.0
000988.SZ,20200120,20191231,预增,72.77,90.4,49000.0,54000.0
300763.SZ,20200120,20191231,略增,1.64,14.34,12000.0,13500.0
001872.SZ,20200120,20191231,预增,143.85,197.25,265800.0,324000.0
300573.SZ,20200120,20191231,预增,156.74,184.57,3507.0,3887.0
600198.SH,20200120,20191231,首亏,-268.5276,-241.918,-95000.0,-80000.0
601163.SH,20200120,20191231,预增,76.0,76.0,85000.0,85000.0
300055.SZ,20200120,20191231,扭亏,177.4743,183.0082,7000.0,7500.0
300520.SZ,20200120,20191231,预增,88.29,116.94,9200.0,10600.0
300292.SZ,20200120,20191231,扭亏,105.7858,106.2176,6700.0,7200.0
300690.SZ,20200120,20191231,预增,70.0,90.0,14941.0,16698.0
300454.SZ,20200120,20191231,略增,17.0,27.0,70600.0,76600.0
300354.SZ,20200120,20191231,预增,70.0,90.0,2996.0,3349.0
300644.SZ,20200120,20191231,略增,20.0,40.0,2762.0,3223.0
300423.SZ,20200120,20191231,预增,30.0,60.0,58570.0,72086.0
300235.SZ,20200120,20191231,预增,138.0,168.0,2931.0,3301.0
300669.SZ,20200120,20191231,略增,20.0,45.0,4231.0,5113.0
300368.SZ,20200120,20191231,续盈,-14.21,9.02,4100.0,5210.0
300162.SZ,20200120,20191231,扭亏,231.5834,245.29,4800.0,5300.0
002112.SZ,20200120,20191231,预增,35.22,82.95,850.0,1150.0
002803.SZ,20200120,20191231,预增,50.07,59.45,31990.0,33990.0
300416.SZ,20200120,20191231,略增,10.0,30.0,7915.0,9355.0
000955.SZ,20200120,20191231,扭亏,104.6,104.6,500.0,500.0
300287.SZ,20200120,20191231,扭亏,101.276,101.5312,2500.0,3000.0
300451.SZ,20200120,20191231,预增,40.12,57.51,29800.0,33500.0
300685.SZ,20200120,20191231,略增,0.0,10.0,12674.0,13941.0
300351.SZ,20200120,20191231,续亏,29.1494,30.2394,-32500.0,-32000.0
002577.SZ,20200120,20191231,首亏,-1897.1796,-1401.4059,-14500.0,-10500.0
601628.SH,20200120,20191231,预增,400.0,420.0,5697500.0,5925400.0
600570.SH,20200120,20191231,预增,100.0,108.0,129074.0,134237.0
002526.SZ,20200120,20191231,略增,4.85,24.51,16000.0,19000.0
300097.SZ,20200120,20191231,首亏,-634.203,-630.1251,-65500.0,-65000.0
300697.SZ,20200120,20191231,预增,80.89,103.5,12000.0,13500.0
300040.SZ,20200120,20191231,略增,10.81,32.97,5000.0,6000.0
300471.SZ,20200120,20191231,扭亏,103.3385,104.3818,1600.0,2100.0
300653.SZ,20200120,20191231,略增,20.0,30.0,10298.0,11156.0
300556.SZ,20200120,20191231,预减,-55.15,-45.18,2429.0,2969.0
002256.SZ,20200120,20191231,续亏,-39.5173,6.9885,-28391.0,-18928.0
300525.SZ,20200120,20191231,略增,20.0,35.0,10242.0,11522.0
600077.SH,20200120,20191231,预增,31.05,57.8,53900.0,64900.0
002457.SZ,20200120,20191231,预增,97.83,168.29,14600.0,19800.0
002824.SZ,20200120,20191231,续盈,-27.94,6.76,1350.0,2000.0
300147.SZ,20200120,20191231,预增,40.0,70.0,7902.0,9595.0
300718.SZ,20200120,20191231,略减,-15.0,-5.0,12523.0,13996.0
300231.SZ,20200120,20191231,略增,10.0,30.0,12377.0,14627.0
300693.SZ,20200120,20191231,略增,15.51,40.26,5600.0,6800.0
000031.SZ,20200120,20191231,略增,14.0,24.0,235000.0,255000.0
000611.SZ,20200121,20191231,扭亏,109.9,109.9,1380.0,1380.0
000708.SZ,20200121,20191231,预增,45.0,54.0,520000.0,550000.0
000005.SZ,20200121,20191231,预减,-76.48,-66.4,3500.0,5000.0
002444.SZ,20200121,20191231,略增,25.0,40.0,89625.0,100380.0
601218.SH,20200121,20191231,扭亏,201.2508,218.1259,6000.0,7000.0
000762.SZ,20200121,20191231,扭亏,138.68,158.02,7000.0,10500.0
300527.SZ,20200121,20191231,略减,-29.99,-26.19,15650.0,16500.0
002381.SZ,20200121,20191231,预增,50.0,70.0,23456.0,26583.0
002469.SZ,20200121,20191231,预增,80.0,110.0,7198.0,8398.0
002903.SZ,20200121,20191231,预减,-88.35,-82.53,400.0,600.0
002433.SZ,20200121,20191231,预减,-76.01,-64.93,6500.0,9500.0
000404.SZ,20200121,20191231,预减,-63.96,-54.26,2600.0,3300.0
000010.SZ,20200121,20191231,扭亏,106.5619,109.8428,4800.0,7200.0
300722.SZ,20200121,20191231,略减,-50.0,-40.0,3701.0,4442.0
000702.SZ,20200121,20191231,预减,-85.65,-81.35,800.0,1040.0
002611.SZ,20200121,20191231,扭亏,138.6997,151.5997,150000.0,200000.0
300016.SZ,20200121,20191231,预增,115.0,145.0,31769.0,36202.0
002331.SZ,20200121,20191231,预增,40.0,80.0,14815.0,19048.0
002715.SZ,20200121,20191231,预减,-70.78,-56.17,300.0,450.0
000622.SZ,20200121,20191231,预增,217.2,312.35,1000.0,1300.0
600119.SH,20200121,20191231,扭亏,110.3819,113.3482,7000.0,9000.0
603789.SH,20200121,20191231,扭亏,120.4957,130.7435,1200.0,1800.0
002423.SZ,20200121,20191231,扭亏,658.9824,703.3461,63000.0,68000.0
300173.SZ,20200121,20191231,扭亏,102.6379,103.2374,2200.0,2700.0
300418.SZ,20200121,20191231,略增,14.31,29.22,115000.0,130000.0
300103.SZ,20200121,20191231,预增,130.0,160.0,4419.0,4996.0
300237.SZ,20200121,20191231,预减,-81.19,-59.68,7000.0,15000.0
000609.SZ,20200121,20191231,扭亏,119.7375,159.2126,1200.0,3600.0
600058.SH,20200121,20191231,扭亏,118.6587,118.6587,15000.0,15000.0
300180.SZ,20200121,20191231,略减,-30.0,0.0,20679.0,29542.0
600405.SH,20200121,20191231,扭亏,103.5686,105.3529,1000.0,1500.0
600399.SH,20200121,20191231,预减,-91.56,-87.73,22000.0,32000.0
300316.SZ,20200121,20191231,略增,0.0,20.0,58215.0,69858.0
300385.SZ,20200121,20191231,预增,86.0,115.0,8058.0,9314.0
300281.SZ,20200121,20191231,预增,40.0,70.0,2781.0,3377.0
600800.SH,20200121,20191231,首亏,-215.8894,-196.5745,-8400.0,-7000.0
300602.SZ,20200121,20191231,预增,100.67,130.21,32600.0,37400.0
600171.SH,20200121,20191231,预增,55.0,69.0,22500.0,24500.0
600227.SH,20200121,20191231,首亏,-954.1035,-954.1035,-170000.0,-170000.0
000789.SZ,20200121,20191231,略增,12.0,32.0,128000.0,150000.0
300547.SZ,20200121,20191231,略减,-18.04,-12.06,11240.0,12060.0
