ic_1d_mean,ic_1d_std,ic_5d_mean,ic_5d_std,ic_10d_mean,ic_10d_std,ic_20d_mean,ic_20d_std,ic_ir_20d,n_months,abs_ic_20d,factor_name
-0.023703780563927277,0.10978013226089851,-0.03808716457696519,0.1139569450575329,-0.028996427873694886,0.0962650699040026,-0.03644819344159839,0.11029011315686185,-0.33047561923731905,56,0.03644819344159839,CNTP60
0.03946238936656096,0.1510208186717326,0.04448273166404287,0.14285438443478982,0.030718332310759548,0.12064638895549157,0.03596142329635598,0.10254058179052288,0.35070430329203517,59,0.03596142329635598,ROC5
0.0036549668856566174,0.10448157838021915,-0.01378908966961332,0.11318898879494214,-0.015171029254271298,0.09340324199883777,-0.035569226701055355,0.11189381593586238,-0.3178837579471396,58,0.035569226701055355,CORR30
-0.02335886398552307,0.12437708021691792,-0.033477285919010995,0.126967402998503,-0.032561877385743995,0.12320716067120624,-0.03520180338645449,0.12617560671765235,-0.2789905616617943,58,0.03520180338645449,CNTD30
-0.02223324177296098,0.10618012314932568,-0.03670234511788778,0.11573719518370161,-0.03397688170735555,0.10087025848499691,-0.03388776884156657,0.10342557001395551,-0.3276536821277982,59,0.03388776884156657,CNTP20
-0.02895336175237335,0.10165196320919015,-0.0385145499047374,0.1101216233731263,-0.03283633028525938,0.10893604316243773,-0.0331040175720564,0.10427820997795767,-0.31745862897662386,59,0.0331040175720564,CNTP10
-0.04839204223539806,0.12903243861647948,-0.043112396642066654,0.13579249080169925,-0.030258835089083023,0.11289896632092725,-0.032585726282074276,0.10807360122740957,-0.30151420801834433,59,0.032585726282074276,RSV10
0.04277216619113144,0.08270035460885479,0.04004665714155193,0.0825509364888553,0.027800740013532603,0.06614886238767984,0.03170643622933033,0.06337577748270187,0.5002926589339936,59,0.03170643622933033,VSUMN10
-0.04277216619113144,0.08270035460885479,-0.04004665714155193,0.0825509364888553,-0.027800740013532603,0.06614886238767984,-0.03170643622933033,0.06337577748270187,-0.5002926589339936,59,0.03170643622933033,VSUMD10
-0.04277216619113144,0.08270035460885479,-0.04004665714155193,0.0825509364888553,-0.027800740013532603,0.06614886238767984,-0.03170643622933033,0.06337577748270187,-0.5002926589339936,59,0.03170643622933033,VSUMP10
-0.029973090473010836,0.07859740017958883,-0.02901281249179464,0.08894075158495808,-0.023905474863993772,0.07261068327312899,-0.030510472291193712,0.06419156080322819,-0.4753034808460996,59,0.030510472291193712,CORD5
0.0399485852459876,0.1409876400359326,0.051047775672374035,0.14968428071572001,0.028639273766813845,0.1187756678632076,0.028223975129045495,0.11383599942701966,0.2479354094562324,59,0.028223975129045495,VWAP0
0.03032155471171107,0.17040365332647475,0.030035038989639804,0.16504513139431137,0.019845950873872368,0.13412775662673257,0.028207552000078847,0.11781017962882506,0.23943221280801583,59,0.028207552000078847,QTLU10
-0.019628380116295686,0.12263817531522757,-0.0242013692928613,0.12158076295775218,-0.016685907203533284,0.10534377128500912,-0.02695687530270454,0.11933698913792626,-0.2258886829407324,56,0.02695687530270454,CNTD60
-0.0281111334845826,0.10428235128944666,-0.03121037797787455,0.11281155609634601,-0.02472657466972,0.11101302800323697,-0.02568108812653517,0.10444080923463467,-0.24589131695250127,59,0.02568108812653517,CNTD10
0.053580734924870824,0.08372579230347228,0.04263641666483183,0.09117961562998299,0.029386449365686896,0.07151604614691041,0.02560869274567816,0.07453552118150293,0.3435770266229754,59,0.02560869274567816,VMA10
-0.020625029811895915,0.11152518625981084,-0.025711868091888114,0.12065267926063075,-0.0225589183472659,0.10639717663504794,-0.0239003472215855,0.10733909213646149,-0.22266209584647906,59,0.0239003472215855,CNTD20
