trade_date,portfolio_return,scheme
2025-08-22,0.0008845345881542732,Inertia(1.5σ)
2025-08-25,0.009118377066354514,Inertia(1.5σ)
2025-08-26,-0.005904765575419168,Inertia(1.5σ)
2025-08-27,-0.02209169345132316,Inertia(1.5σ)
2025-08-28,0.010512284459073862,Inertia(1.5σ)
2025-08-29,-0.013199172201171793,Inertia(1.5σ)
2025-09-02,-0.03305170792301633,Inertia(1.5σ)
2025-09-03,-0.021492077920573432,Inertia(1.5σ)
2025-09-04,-0.016318678592911015,Inertia(1.5σ)
2025-09-05,0.042344439808713843,Inertia(1.5σ)
2025-09-08,0.018738655843080786,Inertia(1.5σ)
2025-09-09,-0.015579730384096465,Inertia(1.5σ)
2025-09-10,0.006116783744038182,Inertia(1.5σ)
2025-09-11,0.021809127555147915,Inertia(1.5σ)
2025-09-12,0.002423225381926423,Inertia(1.5σ)
2025-09-15,-0.0022745132849688746,Inertia(1.5σ)
2025-09-16,0.01248576037480261,Inertia(1.5σ)
2025-09-17,0.01981509618100053,Inertia(1.5σ)
2025-09-18,-0.0209913100024409,Inertia(1.5σ)
2025-09-19,0.014872359495835808,Inertia(1.5σ)
2025-09-22,0.007630099971793077,Inertia(1.5σ)
2025-09-23,-0.00856926552132192,Inertia(1.5σ)
2025-09-24,0.009382372562523618,Inertia(1.5σ)
2025-09-25,0.0006164048062766418,Inertia(1.5σ)
2025-09-26,-0.021180043911942458,Inertia(1.5σ)
2025-09-29,0.004801384024027308,Inertia(1.5σ)
2025-09-30,0.008779142056877732,Inertia(1.5σ)
2025-10-10,-0.005494843655989406,Inertia(1.5σ)
2025-10-13,-0.0184791451054544,Inertia(1.5σ)
2025-10-14,-0.013858789664926662,Inertia(1.5σ)
2025-10-15,0.002977709387851135,Inertia(1.5σ)
2025-10-16,-0.01701729499912649,Inertia(1.5σ)
2025-10-17,-0.022341326732550494,Inertia(1.5σ)
2025-10-20,0.010922317477119218,Inertia(1.5σ)
2025-10-21,0.023474650024895252,Inertia(1.5σ)
2025-10-22,-0.002668489160274268,Inertia(1.5σ)
2025-10-23,-0.007056472857133666,Inertia(1.5σ)
2025-10-24,0.013654989151648223,Inertia(1.5σ)
2025-10-27,0.017343509064405946,Inertia(1.5σ)
2025-10-28,-0.0011595074407485973,Inertia(1.5σ)
2025-10-29,-0.006860915826482701,Inertia(1.5σ)
2025-10-30,0.009242745176246873,Inertia(1.5σ)
2025-10-31,0.0055730884496379895,Inertia(1.5σ)
2025-11-04,-0.012155460205240904,Inertia(1.5σ)
2025-11-05,0.007600633007540444,Inertia(1.5σ)
2025-11-06,0.007335327802266304,Inertia(1.5σ)
2025-11-07,-0.004699208042698574,Inertia(1.5σ)
2025-11-10,0.0010223861759589706,Inertia(1.5σ)
2025-11-11,-0.0030464740961378745,Inertia(1.5σ)
2025-11-12,-0.0008457466708167012,Inertia(1.5σ)
2025-11-13,0.012358027043687766,Inertia(1.5σ)
2025-11-14,-0.0025404567856360137,Inertia(1.5σ)
2025-11-17,0.006455961120533208,Inertia(1.5σ)
2025-11-18,-0.0034867325366052526,Inertia(1.5σ)
2025-11-19,-0.007064558674845182,Inertia(1.5σ)
2025-11-20,-0.015170689123399028,Inertia(1.5σ)
2025-11-21,-0.027553738563653306,Inertia(1.5σ)
2025-11-24,0.012351938000864864,Inertia(1.5σ)
2025-11-25,0.007962776599692904,Inertia(1.5σ)
2025-11-26,-0.004021516954525484,Inertia(1.5σ)
2025-11-27,0.00160013957359287,Inertia(1.5σ)
2025-11-28,0.03522672614513951,Inertia(1.5σ)
2025-12-02,-0.008149807344892462,Inertia(1.5σ)
2025-12-03,0.004034399510379197,Inertia(1.5σ)
2025-12-04,-0.019504802347772944,Inertia(1.5σ)
2025-12-05,0.009995714905869545,Inertia(1.5σ)
2025-12-08,0.002357569227445825,Inertia(1.5σ)
2025-12-09,0.0012774563599594465,Inertia(1.5σ)
2025-12-10,0.0020117946610988943,Inertia(1.5σ)
2025-12-11,-0.00529136912698002,Inertia(1.5σ)
2025-12-12,-0.003011747996009717,Inertia(1.5σ)
2025-12-15,0.001973318369830627,Inertia(1.5σ)
2025-12-16,-0.004940915891655359,Inertia(1.5σ)
2025-12-17,0.0006778515029191911,Inertia(1.5σ)
2025-12-18,-0.006918304899453975,Inertia(1.5σ)
2025-12-19,0.011398703864886846,Inertia(1.5σ)
2025-12-22,0.0065978134012929885,Inertia(1.5σ)
2025-12-23,-0.012949261658220057,Inertia(1.5σ)
2025-12-24,0.014292919509837266,Inertia(1.5σ)
2025-12-25,0.010676519978813071,Inertia(1.5σ)
2025-12-26,-0.005584440147565539,Inertia(1.5σ)
2025-12-29,-0.0031920113979202708,Inertia(1.5σ)
2025-12-30,0.004764963239526013,Inertia(1.5σ)
2025-12-31,0.004109815638599275,Inertia(1.5σ)
2026-01-06,0.006025882692140337,Inertia(1.5σ)
2026-01-07,-0.008315560269079869,Inertia(1.5σ)
2026-01-08,0.016545882564972057,Inertia(1.5σ)
2026-01-09,0.00499931850279971,Inertia(1.5σ)
2026-01-12,0.02624463888932161,Inertia(1.5σ)
2026-01-13,-0.021672530164752457,Inertia(1.5σ)
2026-01-14,-0.003783374580655822,Inertia(1.5σ)
2026-01-15,-0.003795101721813262,Inertia(1.5σ)
2026-01-16,-0.004010984378616408,Inertia(1.5σ)
2026-01-19,0.006648130893227037,Inertia(1.5σ)
2026-01-20,-0.014807740935177909,Inertia(1.5σ)
2026-01-21,0.004395867952880124,Inertia(1.5σ)
2026-01-22,0.01631168426687232,Inertia(1.5σ)
2026-01-23,-0.00029758001747350884,Inertia(1.5σ)
2026-01-26,-0.01914201573659931,Inertia(1.5σ)
2026-01-27,-0.008088869323077693,Inertia(1.5σ)
2026-01-28,-0.002363903278142517,Inertia(1.5σ)
2026-01-29,-0.005134175006340073,Inertia(1.5σ)
2026-01-30,-0.00096279176034532,Inertia(1.5σ)
2026-02-03,0.027564433169511925,Inertia(1.5σ)
2026-02-04,0.020240584619161835,Inertia(1.5σ)
2026-02-05,-0.00833984426973952,Inertia(1.5σ)
2026-02-06,0.002314199368589994,Inertia(1.5σ)
2026-02-09,0.02388273306057403,Inertia(1.5σ)
2026-02-10,-0.004033433820359708,Inertia(1.5σ)
2026-02-11,0.0036564352269335297,Inertia(1.5σ)
2023-01-04,-0.0025173427739237893,Inertia(2.0σ)
2023-01-05,0.0024128786054360123,Inertia(2.0σ)
2023-01-06,-0.0024277531348340913,Inertia(2.0σ)
2023-01-09,0.0005397930402759154,Inertia(2.0σ)
2023-01-10,-0.000248676226430448,Inertia(2.0σ)
2023-01-11,-0.0013634823701093406,Inertia(2.0σ)
2023-01-12,-0.002259888172262836,Inertia(2.0σ)
2023-01-13,0.0021478516193737195,Inertia(2.0σ)
2023-01-16,0.007456825355248682,Inertia(2.0σ)
2023-01-17,-0.0026937521316737325,Inertia(2.0σ)
2023-01-18,0.003554753421045742,Inertia(2.0σ)
2023-01-19,0.0014223161141899106,Inertia(2.0σ)
2023-01-20,0.010451275760155542,Inertia(2.0σ)
2023-01-30,0.004573259004279636,Inertia(2.0σ)
2023-01-31,0.028852061935615344,Inertia(2.0σ)
2023-02-02,-0.007482484362349069,Inertia(2.0σ)
2023-02-03,-0.0005038363844275917,Inertia(2.0σ)
2023-02-06,-0.00421099272443454,Inertia(2.0σ)
2023-02-07,-0.00011113718874267153,Inertia(2.0σ)
2023-02-08,-0.004396217812216796,Inertia(2.0σ)
2023-02-09,0.007809721752841833,Inertia(2.0σ)
2023-02-10,-0.0008856885466085392,Inertia(2.0σ)
2023-02-13,0.008806550176165643,Inertia(2.0σ)
2023-02-14,-0.00016164793308045175,Inertia(2.0σ)
2023-02-15,0.006425763837259428,Inertia(2.0σ)
2023-02-16,-0.011388606995056609,Inertia(2.0σ)
2023-02-17,-0.00010361850188748505,Inertia(2.0σ)
2023-02-20,0.0077929926411621775,Inertia(2.0σ)
2023-02-21,-0.0005931957146782704,Inertia(2.0σ)
2023-02-22,0.004390799014510642,Inertia(2.0σ)
2023-02-23,-0.005505707132226852,Inertia(2.0σ)
2023-02-24,0.0001122424268911626,Inertia(2.0σ)
2023-02-27,-0.012205907988017824,Inertia(2.0σ)
2023-02-28,0.00770005015881842,Inertia(2.0σ)
2023-03-02,-0.003620836975857829,Inertia(2.0σ)
2023-03-03,0.0013683225169124644,Inertia(2.0σ)
2023-03-06,-0.00016207657242525524,Inertia(2.0σ)
2023-03-07,-0.010298201196111474,Inertia(2.0σ)
2023-03-08,0.0014660362718077321,Inertia(2.0σ)
2023-03-09,-0.0014805504173633836,Inertia(2.0σ)
2023-03-10,-0.006634589881937903,Inertia(2.0σ)
2023-03-13,0.0029776938958775644,Inertia(2.0σ)
2023-03-14,-0.00886257214803241,Inertia(2.0σ)
2023-03-15,0.0039489394420272475,Inertia(2.0σ)
2023-03-16,-0.0035655496391234108,Inertia(2.0σ)
2023-03-17,0.0020840365014652695,Inertia(2.0σ)
2023-03-20,-0.00683004124357632,Inertia(2.0σ)
2023-03-21,0.008211507686873398,Inertia(2.0σ)
2023-03-22,1.8499747957075504e-05,Inertia(2.0σ)
2023-03-23,-0.0011437251878976189,Inertia(2.0σ)
2023-03-24,0.009931163699439916,Inertia(2.0σ)
2023-03-27,-0.002603084197243614,Inertia(2.0σ)
2023-03-28,-0.004513719734380505,Inertia(2.0σ)
2023-03-29,-0.0008820808665830571,Inertia(2.0σ)
2023-03-30,-0.002677687788110624,Inertia(2.0σ)
2023-03-31,0.0004406543508680268,Inertia(2.0σ)
2023-04-04,0.006950248657683922,Inertia(2.0σ)
2023-04-06,0.004594212180943306,Inertia(2.0σ)
2023-04-07,0.0032559917028694317,Inertia(2.0σ)
2023-04-10,-0.008761957911846063,Inertia(2.0σ)
2023-04-11,0.002249361565203419,Inertia(2.0σ)
2023-04-12,0.002319523786002642,Inertia(2.0σ)
2023-04-13,0.001055541560970948,Inertia(2.0σ)
2023-04-14,0.00017577096289080144,Inertia(2.0σ)
2023-04-17,0.003493352904108926,Inertia(2.0σ)
2023-04-18,-0.0033503988071157766,Inertia(2.0σ)
2023-04-19,0.00030458148115092656,Inertia(2.0σ)
2023-04-20,-0.005569284694849578,Inertia(2.0σ)
2023-04-21,-0.010532207900035432,Inertia(2.0σ)
2023-04-24,-0.005255148159365586,Inertia(2.0σ)
2023-04-25,-0.01188637847987905,Inertia(2.0σ)
2023-04-26,-0.000175988935440922,Inertia(2.0σ)
2023-04-27,0.00613165863645421,Inertia(2.0σ)
2023-04-28,0.004157164671625317,Inertia(2.0σ)
2023-05-05,0.006371501804538589,Inertia(2.0σ)
2023-05-08,0.022015296629204813,Inertia(2.0σ)
2023-05-09,-0.013546152854524896,Inertia(2.0σ)
2023-05-10,-0.0016721053863433329,Inertia(2.0σ)
2023-05-11,0.006835715865334528,Inertia(2.0σ)
2023-05-12,-0.0016254630470414237,Inertia(2.0σ)
2023-05-15,-0.0017884882683179817,Inertia(2.0σ)
2023-05-16,-0.007564628595550478,Inertia(2.0σ)
2023-05-17,0.004350391666590473,Inertia(2.0σ)
2023-05-18,-0.00022450756705683824,Inertia(2.0σ)
2023-05-19,0.0041971439335188356,Inertia(2.0σ)
2023-05-22,0.00529992090660348,Inertia(2.0σ)
2023-05-23,0.0006881205819012267,Inertia(2.0σ)
2023-05-24,-0.003690625208460115,Inertia(2.0σ)
2023-05-25,-0.010219836561660093,Inertia(2.0σ)
2023-05-26,0.0008612328052655253,Inertia(2.0σ)
2023-05-29,-0.002723732114868301,Inertia(2.0σ)
2023-05-30,0.0018490656185441434,Inertia(2.0σ)
2023-05-31,-0.0015617069684477217,Inertia(2.0σ)
2023-06-02,0.00519813272823948,Inertia(2.0σ)
2023-06-05,-0.001459008803970141,Inertia(2.0σ)
2023-06-06,-0.007683501680407508,Inertia(2.0σ)
2023-06-07,-0.0033490542939382437,Inertia(2.0σ)
2023-06-08,-0.0079738712097857,Inertia(2.0σ)
2023-06-09,-0.006675192833934651,Inertia(2.0σ)
2023-06-12,-0.004752495265450843,Inertia(2.0σ)
2023-06-13,-0.0039035815338699744,Inertia(2.0σ)
2023-06-14,0.0007501910689385364,Inertia(2.0σ)
2023-06-15,0.000331597309997537,Inertia(2.0σ)
2023-06-16,0.001402505944804681,Inertia(2.0σ)
2023-06-19,-0.004946428958130496,Inertia(2.0σ)
2023-06-20,-0.004381642088064841,Inertia(2.0σ)
2023-06-21,0.004682767459355837,Inertia(2.0σ)
2023-06-26,-0.009128830776747894,Inertia(2.0σ)
2023-06-27,0.005153275995792894,Inertia(2.0σ)
2023-06-28,-0.00029592911216763293,Inertia(2.0σ)
2023-06-29,0.009157225019430984,Inertia(2.0σ)
2023-06-30,0.006186481303648494,Inertia(2.0σ)
2023-07-04,0.00027492588160687634,Inertia(2.0σ)
2023-07-05,-0.00043443111471033193,Inertia(2.0σ)
2023-07-06,-0.004216253006559604,Inertia(2.0σ)
2023-07-07,0.0015788034846217454,Inertia(2.0σ)
2023-07-10,0.003926564750875391,Inertia(2.0σ)
2023-07-11,0.0009167502472078241,Inertia(2.0σ)
2023-07-12,-0.007372481264200107,Inertia(2.0σ)
2023-07-13,0.00430097521914942,Inertia(2.0σ)
2023-07-14,0.004142033081220549,Inertia(2.0σ)
2023-07-17,-0.00432625918009002,Inertia(2.0σ)
2023-07-18,0.0004828897474512169,Inertia(2.0σ)
